"User Name","Comment Date","Full Comment"
"michaellno","September 2006"," Guy is at a port, and a Mustang is uncovered from a shipping crate. Dockworker with a German accent asks the guy: ""Coudn't find a car you like in Germany""?Cut to shots of the Mustang at speed on the autobahn, blowing away exotics left and right.Guy responds: ""No, I couldn't find a speed limit I liked in America"".Simple and to the point. Also hammers home the fact that we're saddled with dumb speed limits here in the US - at least, on some of our western interstates. "
"imidazol97","September 2006"," >Also hammers home the fact that we're saddled with dumb speed limits here in the US - at least, on some of our western interstates. My opinion is anyone with a car that powerful who thinks they should drive that fast on rain-slicked roads, I'm glad he's in Germany far from being able to injure people in US.Someone in her BMW just ran in the rear of a semi truck on the interstate last night. She probably thought the speed limit was too low. "
"michaellno","September 2006"," I don't disagree with you regarding the rain slicked roads .. I'm sure that the Ford marketing folks thought the effect would be better.However, having said that, if the roads are dry and the traffic is light, there isn't any reason not to have higher (but not necessarily unlimited) speed limits on parts of the rural western interstates. "
"imidazol97","September 2006"," I don't like high speed limits here in Ohio and East where I've traveled. Having seen Montana pictures and Oprah's Big Wild Trip on tv Monday where she's driving somewhere to LasVegas and how empty the interstate is, I agree a higher speed limit could work for safe, safe drivers. "
"john_324","September 2006"," The U.S. could easily handle European-style speed limits IF we would go to European-style driver licensing. That is, make driving a privilege you have to prove yourself worthy of, not the de facto right it's become. But we all know how likely that is...  "
"fintail","September 2006"," Indeed, and go to some Euro style vehicle maintenance/inspection standards too. With better skilled drivers and less unsafe heaps on the road, more speed could be attained. Many European fatality rates aren't much different than those in prudish NA. "
"british_rover","September 2006"," Exactly right it costs several thousand dollars to get a license in europe and takes lots of time. "
"ateixeira","September 2006"," Passion is up there, fin, top 10 easily...But Cog is my favorite:http://www.youtube.com/watch?v=EEF0cg1j35o-juice "
"ateixeira","September 2006"," Haven't seen that yet. Is it raining in the ad?-juice "
"john_324","September 2006"," Wet-for-effect roads it looks like (the amount of moisture ads usually use for shots of the car drifting sideways in slow motion)http://www.youtube.com/watch?v=p0PNTlL4NG0It's a clever ad, and if the GT500 actually sounds like that...WOW! That blower whine is music to the ears. :shades: "
"ateixeira","September 2006"," Nice ad ... I think they did it in the rain to add the fishtail effect to make it seem like it was moving quicker than it was.At least is has stability control. And even on the busy capital beltway, noone does 55, even in the rain.-juice "
"eltonron","September 2006"," An extremely clever ad. A combination of good cars people actually want to buy and an effective marketing campaign generating excitement about their product line is the shot-in-the-arm that Ford needs in order to turn things around. What confuses me is how Ford could have so severely under-estimated the potential demand for their Mustang re-release. Thanks for the link! "
"ateixeira","September 2006"," It passes a Porsche Carrera GT. :surprise: -juice "
"starrow68","September 2006"," Just as we see on the freeway, even the Prius can pass what ever it's willing to push for, I see it all the time. Even I've passed a GT3 Cup car on track, and had a great conversation with the young, 30 something, owner about how he was going to feel it out slowly, very smart. Then again, the two GT500-H cars at Sears Point/Infineon Raceway a few weeks ago never did pass my stock 350hp C5 on street tires with two guys from GA that felt they were experienced track drivers. And then again, anything is possible on video! "
"ateixeira","September 2006"," Yeah, my buddy Mike Smith took his Legacy station wagon (165hp, before the turbos) to the track, and in the arms of an instructor they passed a Ferrari Testarossa. -juice "
"fintail","September 2006"," Probably a pretty stupid idea for an ad "
"kyfdx","September 2006"," That is a pretty good argument for corporate ownership of car dealers.One guy at the top that thinks he is a comedian.. "
"ateixeira","September 2006"," We firmly believe the ad does not in any way disrespect any religion or cultureThat is the dumbest thing I've read in quite a long time...-juice "
"i_luv_toyota","September 2006"," ..is AWN (on)!My lord I see these every commercial break. Definately an OFF/MUTE button special! "
"fintail","October 2006"," Cool ad...kind of overstates the ability of these mall cruisers, but nice graphics no less "
"rockylee","October 2006"," LOLRocky "
"imidazol97","October 2006"," That has to be the dumbest message I've seen in a long time in an ad. Cool graphics -- but...Absolutely no one buys a car like those to go off-roading whether it's boulders, swimming, whatever.I know Nissan just moved to Nashville, but really they lost their head... (yeah I saw it's a UK ad). "
"fintail","October 2006"," It's all image, without that image even GM would sell a fraction of the SUVs it makes. "
"imidazol97","October 2006"," You're right and I agree. It's just symptomatic of people's lack of reality about themselves. I love watching the 350-pound, 5'9"", 50-year old guys sitting drinking their beers and smoking telling how the ""athletes"" on football teams should do this or that to win as if the overweight, out-of-shape guys have all the expertise in the world. Most of these guys couldn't run 90 feet to first base nor throw the football 30 yards, but that becomes their whole lives. "
"rockylee","October 2006"," ROTF !!!! Rocky "
"anythngbutgm","October 2006"," Yesterday during the Pat's/Bengals game, there was a commercial for the Ridgleline that I hadn't seen before. A couple of Ridgelines were ""Rounding up"" other small pickups like Dakotas, Rangers, Frontiers and Colorados, etc like a bunch of cattle. I got a chuckle out of it. "
"kyfdx","October 2006"," Was it any less ugly on TV? What a depressing game... We needed live commercials on the field.. "
"anythngbutgm","October 2006"," I actually like how the Ridgline looks, so no. But being from N.E. it was a great game! After last weeks defeat and Brady's crybaby emotions that threw the damn game for us :mad: , it was nice to see them working as a team again, especially against a tough team like Cinnci. "
"kyfdx","October 2006"," I was referring to the game, when I asked if it was "" as ugly on TV""...I was at the game..  "
"anythngbutgm","October 2006"," lol, I though you meant the truck... Yeah, 2nd half WAS pretty ugly for you guys, I can see where you are coming from. I seriously thought you guys were going to pound us into the ground after our miserable outing in Denver last week! "
"loncray","October 2006"," Being a Denver fan, it's actually cool that NE came back and beat the Bengals - it used to be really hard to go into Foxboro and win yet Denver made it look easy. This makes it look more like Denver had to work for it.Oh, and I sorta like the Ridgeline's looks, but no way would I trade my Cummins Ram for one. "
"british_rover","October 2006"," Commercials that have been on that bothered me.Number one a toyota ad that claims incredible invoations in 4wd tech like Hill Descent Assist Control which was actually invented by Land Rover back in the early 90's and has been avaliable on all Land Rover models since 2002. Mercedes commercial for the new GL450.Claiming it is the only full size SUV with a unibody chassis. Untrue as the Q7 is also full size and a unibody. The Range Rover although not truly a full size SUV because it is not long enough is nearly full size and actually weighs more then either the Q7 and GL450. It weighs more since it actually has real 4wd capablity and the strongest unibody ever created. "
"anythngbutgm","October 2006"," Anyone catch the Tacoma vs. the Loch ness monster one? It's kinda funny. But what's with the Animals eating vehicles lately? Jeeap has two of these types with the Wrangler Unlimited, one with giant Gorillas and then a Hawk dive bombing into one. "
"Kirstie_H","October 2006"," Are you insinuating that this is not a likely event? Every time I get into the car, I keep a watchful eye on potential vehicle-devouring wildlife. You'd be wise to do the same  "
"anythngbutgm","October 2006","  "
"ateixeira","October 2006"," Murano just doesn't belong in that ad at all. That's just silly.-juice "
"john_324","October 2006"," I keep an eye out for Honda Fits...  "
"lemko","October 2006"," ...with the guy who played Nigel Tufnel from ""This Is Spinal Tap"" the other day. "
"kyfdx","October 2006"," You sure that wasn't Slash from Guns 'n Roses?  "
"john_324","October 2006"," VW's new ad campaign has to be one of the strangest in recent years...giving away a guitar that you can plug into your car if you buy a VW?! :confuse: How many VW buyers really 1) can play guitar and 2) are actually going to use it on a regular basis?Odd. "
"fintail","October 2006"," I agree...that's the strangest giveway I think I can ever recall seeing. Future yard sale fodder.VW used to give away bikes on it's 'Trek' cars...that was a better idea. "
"john_324","October 2006"," My mom's Subaru Outback wagon came with a special Subaru/igloo cooler/warmer that plugs into the outlet in the back. Now that made sense.Thinking about it, I have a friend who still has both his Jetta and the Trek that came with it. :surprise: My favorite non-automotive accessory of all time though has to be Porsche's luggage options, bags designed to fit into the oddly shaped trunk of the 911.  "
"kyfdx","October 2006"," You could get a credit on the TREK edition, if you didn't want the bike.. My neighbor had two of them.. never got the bike..My 12-year-old, who is taking guitar lessons, is begging me to get a Jetta!!Also... I think VW had a skier's edition on the Golf... K2? R2?... something like that... "
"john_324","October 2006"," My 12-year-old, who is taking guitar lessons, is begging me to get a Jetta!! So is the guitar VW is throwing in actually a good one? I didn't recognize the name, but I know nothing about guitars... "
"kyfdx","October 2006"," Beats me... I never heard of it, either..But, if you get one... you can play just like Slash.. if you're Slash..  "
"lemko","October 2006"," My bad! He sure looked like an older version of Nigel Tufnel. I just saw it as I was going upstairs. Didn't hear the voice-over. "
"kyfdx","October 2006"," Your version would make a better commercial....  "
"lemko","October 2006"," He could say the car's stereo volume goes up to eleven! "
"fintail","October 2006"," Yep I think there was a Golf K2 "
"michaellno","October 2006"," The K2 option for the Golf was pretty popular here in Colorado, given all the ski resorts we have. Same, too, with the Trek, especially in Boulder.Speaking of which, it's getting close to that time of year again in the state ... where Chevy and Honda start their regional advertising campaign to give away annual ski passes for buying or leasing one of their SUV's.And, just about every SUV and truck manufacturer does advertising with their rigs blasting through snow drifts taller than I am, or driving on perfectly manicured snow-covered roads. "
"151ranch","October 2006"," You did see Nigel (Christopher Guest).... Slash does one, too and there will also be one with John Mayer "
"fintail","October 2006"," We get those same giveaways and ad styles here in the northwest.I can't wait til the first icy morning...a few less SUVs, there'll be... "
"ateixeira","October 2006"," Subaru had such a deal with Dynastar but only in Canada.-juice "
"ateixeira","October 2006"," Seen a couple of the CR-V ads.I like the popcorn one. It's creative and hits a young target audience.Not sure about the coffee one, though. They seem to emphasize - CUP HOLDERS? Of all things to draw attention to?-juice "
"anythngbutgm","October 2006"," The guitar you get is a BJ's special, a ""First Act"". If it was a PRS or a Les Paul, the deal would be worth it. But as it stands, I think you can buy that guitar for about 150 bucks.Oh and while ""slurpy boy"" John Mayer is an atrocious vocalist, he is actually a smokin guitar player. The VW doesn't really do him justice IMO. And Slash is just a waste of space. How he got mixed up in a VW ad is beyond me. Had the commercial been for the 2009 Camaro, the appearance would have been much more fitting. "
"ateixeira","October 2006"," The ads are well intended but I think they're not really hitting the Jetta's demographic. I don't think euro upscale when I hear rock-n-roll, plus is Mayer even rock-n-roll to begin with?-juice "
"anythngbutgm","October 2006"," Mayer is one heck of a blues player. Saw him on Austin City Limits jammin with Buddy Guy a while back. Man can that kid play. But his commercial stuff is more bubble gum pop than actual rock. I think the only thing ""Rock n Roll"" about John Mayer is that he looks like he drools all over himself when he sings. Like Ozzy... As far as a target, I think Mayer might actually ""work"" for the V-dubs. Slash? Not so much... Unless VW's idea of ""edgy"" is a coked out, drunken 80's leftover. And even I know there are those that would LOVE to forget VW's of that era... "
"lemko","October 2006"," That was Nigel and he says at the end of the commercial before falling off the roof of the car, ""This amp has air bags!"" "
"ateixeira","October 2006"," I wanted to hear the volume went to 11. Otherwise don't use him.-juice "
"anythngbutgm","October 2006"," Nigel Tufnel, haven't seen that one yet, but it's probably cool. As long as they don't play F'n Stonehenge again!  "
"kyfdx","October 2006"," Yeah... it was on every ten minutes, last night... Definitely cooler than the Slash version... "
"i_luv_toyota","October 2006"," There's this new RAV4 commercial that strikes me as kind of odd.It features animated jewel thieves throwing their loot in the back of the RAV4. Then the RAV4 closes it's back door and takes off, leaving the thieves for the cops to chase after and catch. After they're caught, the RAV4 disappears into the night with all the diamonds (except one that falls out towards the end).I kind of like it, I just don't know what to make of it. I guess they are trying to go more ""Scion-like"" with their commercials/animations. "
"ateixeira","October 2006"," Yeah, saw it too. And they're trying to say it's hard to categorize? What does that have to do with jewel thieves?It reminds me of early Matrix ads, where cops tried to describe a Matrix and could not come up with a body style. 5 door hatch would have sufficed. :P -juice "
"fintail","October 2006"," Mercedes just has the history thing nailedMore of an informercial than a commercial I guess, but still pretty cool "
"ateixeira","October 2006"," 5 minutes, yikes. I'll have to watch that later.-juice "
"fintail","October 2006"," Another great heritage themed ad...the domestics should really try this, save for the 25-30 years they'd have to skipThis one is pretty sad at the start...I have to tell myself it's just a cgi of the car at the crusher "
"ateixeira","October 2006"," BMW had a similar ad about soul. Very similar. I think an old 6 series broke down and a newer 8 series got its soul.-juice "
"carlisimo","October 2006"," Honda's ""Power of Dreams"" ad is still my favorite among those, but yeah these are really good.http://www.youtube.com/watch?v=awB-030Zyeo "
"ateixeira","October 2006"," Boy that is a strange one. They keep going back and forth in time. Plus it doesn't look very realistic when they show the pilot in the speed boat.-juice "
"john_324","October 2006"," I love that ad. Esp. the section with the TT racebike...soo cool!I'll agree that the speedboat seems a little out of place, but at least there wasn't a scene with him using a Honda lawnmower... But I think they actually planned one...there's (can't recall where it is unfortunately) a great background piece on the commerical...how they found the guy, the ""bloopers"" during filming (apparently he dumped the Fireblade on a turn during one take), etc. Good stuff. "
"fintail","October 2006"," That is a cool ad, yes. It's funny how some companies (read: big 2.5) are so unable to create such memorable and creative spots, while some have more than their fair share of excellent ads. "
"ateixeira","October 2006"," Buick tried - remember the Harley Earl ads?They were horrific, though. Can you imagine the guy who coined the phrase ""Longer, Lower, and Wider"" trying to sell a Rendezvous? :mad: -juice "
"fintail","October 2006"," Harley Earl must have been spinning in his grave over those ads. I'd consider them insulting. "
"kyfdx","October 2006"," Plus... I can't keep from thinking of Miami Vice when I see that actor.. "
"john_324","October 2006"," ...using digital Steve McQueen have been good. Aside from the fantastic Mustang/Cornfield ad, Ford also made a cool ad for the European Puma that featured McQueen driving a silver Puma around ala Bullitt. He eventually backs it into a garage (as an attractive woman stares), gets out, smiles at an old Triumph Bonneville leaning in the corner, and pats the car lovingly as he walks away.It's kinda cool that in this era of dead celebs being resurrected to sell all sorts of incongruous things, that McQueen is being used to sell things of which he might actually approve (performance cars, chronograph watches...) "
"fintail","October 2006"," I agree, those aren't bad. Especially compared to some of the strange or dumb 'Bold Moves' ads.I guess I just have a thing for ads that show a history of a model or make. It's nice seeing where a car comes from. "
"anythngbutgm","October 2006"," During the Tigers/Cardinals (Go Cards!!!) playoff there was a funny ad for the new Dodge Nitro with a guy jumpstarting some old junker Buick and the car ended up blowing up into the air. Big explosion and then nothing for like 5 seconds. Then the car fell back to earth. Got a good laugh out of it.  "
"carlisimo","October 2006"," Rav4 ad (not the thieves one)http://www.youtube.com/watch?v=dAQdCxG9H4w "
"tmart","October 2006"," Haven't seen it here yet. "
"british_rover","October 2006"," I think I have the updated version of this ad some where.This one stops at around 2002 I will have to find the one that continues to today.Range Rover "
"fintail","October 2006"," That's pretty cool "
"british_rover","October 2006"," I love the shots of the old two door Range Rovers in that video.They never imported them into the US but you see them from time to time for sale on speciality publications or Atlantic British.I would love to get one of those in decent shape. "
"fintail","October 2006"," Those uncluttered original Range Rovers show how great that design was. Hard to believe it dates from the 60s.I also like those really early ca. 1950 little 2 door open models. "
"british_rover","October 2006"," Yup those would be Series Is and IIs like the 1959 Series II we have at the dealership.We are taking that model to the Auto show in two weeks as part of our exhibit. It is so clean when we have it in the showroom people think it is a new model. I have had a couple of people seriously ask if it is a retro inspired 2007 MY Rover. "
"fintail","October 2006"," Hmmm I wonder if they would do a new retro car. The Defender was kind of retro. "
"british_rover","October 2006"," The defender was just the continuation of the Series Land Rovers.For example the door handles on our 1959 Rover will work on a Defender.Almost the whole door on a series Rover will bolt up to a defender.The frames are even very simliar just modern metalurgy for the Defender.The Defender should come back within the next three to four years on the T5 platform that the LR3 and Range Rover Sport share. "
"fintail","October 2006"," So it's a real retro car, as in a new old car.I see them quite often in this atea. "
"fintail","October 2006"," Maybe the Cav Chevy should have made? A real ""revolution""... "
"ateixeira","October 2006"," I've seen that but it might have been on youtube, probably not on American TV.It's terrible, too. What does it say about its owners?The LR ad is much better.-juice "
"ateixeira","October 2006"," You like that ad?The exhaust sounds like flatulence, and the kid is going that fast on public streets.It's poorly done and would only appeal to the wrong demographic anyway.-juice "
"anythngbutgm","October 2006"," That was freakin hilarious... Juice, I think it was meant to be a spoof. Loved the puff of exhaust from the leaking exhaust pipe underneath and then blazing past the Amish horsecart at like 25mph. But the best was when he puched it, you get the soundtrack of a late 60's F-body with the acceleration of a Yugo GV. That was some funny stuff. Either that or the kid took himself, and his Cavalier WAY too seriously... "
"british_rover","October 2006"," Yeah not from american TV the RAV4 is RHD and the whole commercial is in english. It was either for the australian or british markets.Either way it is kind of dumb. "
"ateixeira","October 2006"," On my screen is was a bit blurry so I didn't catch all the details that you did. I think you paid a bit too much attention to it. :P -juice "
"fintail","October 2006"," Yeah, it's a joke, but it still seems more exciting than a real Cav. And that car doesn't exactly have a prestigious demographic to begin with!Here's an amusing K-car spoof that's been around awhileAnd FINALLY, Caddy does a heritage-based ad...not as emotional as some MB ads, but still quite good "
"british_rover","October 2006"," Funny how they basicly skipped over the 1980s and 1990s with the exeption of the Allente.Wonder why they would do that? "
"fintail","October 2006"," Well, they had the bustleback Seville, which in a twisted way, I like.But yeah, bleak times. "
"lemko","October 2006"," Heck, I'm not even a big Mercedes fan and I get a bit choked up when the car is shown going to the crusher after all the life events that car went through. Anyway, per the Cadillac ad, they should've used my 1989 Cadillac Brougham in the ad for the '80s. It still is an excellent car. I'd shown a few more cars from the '30s and '60s in the ad than they did. "
"fintail","October 2006"," Always think, when you see some old heap...it was once someone's new car. And that car got reborn!Nothing wrong with a Brougham, yeah. And I didn't like how they had that 56 (I think it was) and then a 59...not enough of a gap. They should have had a 48-49 as well, or a 53 Eldo. I was shocked it had the bustleback, I thought most people still laughed at those.Here are a few more good ads:Optimistic mileage claimsCamcord competitor? Was this a joke?I remember this ad campaignA friend of mine had one of these in high school...I called it the ""Zero""Dark timesFunny parody "
"ateixeira","October 2006"," That K-car as is great...very clever.The Caddy ad is neat, but doesn't tug at the heartstrings like Benz ads do.-juice "
"ateixeira","October 2006"," The Tempo ad was weird. Funny how styling alone is not enough, you need a competent car underneath it all. Taurus was a big success but the Tempo was such a flop. Back then one of my friends had one and simply could not give it away when it was 2 years old and he had it for sale. Noone wanted it.Also remember the Under-Achieva, another flop. Quad 4 has to be the most redundant name ever (even though the 4 meant 4 valves per cylinder, and Quad meant 4 cylinders). Almost as bad as using the 4-4-2 name on the Calais.Regal, I remember that campaign, too. Never mind the goofy digital dash and the silly seatbelts on the door, what was GM thinking building GM10s as coupes only at the start? How much volume did they really expect?Even worse, the sedans look rushed and incongruous. A band-aid at best.Precis - very rare, they never sold like the Hyundai Excel twin did. I guess Mitsu got that car because they supplied the engines to Hyundai at first. Both were such crap, though.Gremlin - no wonder Honda and Toyota made such inroads in that era.2CV - someone actually owns one of those in my garage. Must I mention he's French and eccentric (or is that redundant?). -juice "
"fintail","October 2006"," Funny about the Tempo...that ad claims such huge mileage...we had one back in the day, and I don't think it ever broke 30mpg in any driving. It was an auto mind you, but still. In 1985 my mother had to do some long distance commuting, and bought a 4cyl car. She bought the most loaded old style Tempo I've ever seen...a medium blue GLX with what I believe was every option. She bought it late in the model year, so she might have got a deal. It was actually very reliable until 120K or so, but then started having issues. Key was that ""computer"" the commercial mentions, which would fail every 6 months or so, no matter who worked on it. Defective engineering. It also had some electrical glitches (power seat started smoking when I was driving it, that was cool), small gasket/seal leaks, etc, and it started rusting at the tops of the doors. The car was driven long distances for several years as a commuter, then relegated to a second car, then a kids car. I beat the hell out of it as a teen, and it never failed on me. My favorite tricks were revving it way up and dropping it into gear, and pegging the sad speedo (I swear it topped out at 80mph) just for laughs. It was SO slow, and it only sounded good when the exhaust rusted away (I'm on the west coast...things don't rust so much here). When the car was 14 years old, at 190K, all the kids were out of the house, so my mom sold it to some guy for $600. I saw it about a year ago, still looked OK.I knew a girl who got a new Achieva right out of high school. I think they had to lemon law it, she had lots of issues. Last time I knew, she had a Toyota...Precis didn't crash well either, that's what happened to my friend's example. With how bad those things were, it's sometimes amazing Hyundai is still here.Unfortunately, I can't seem to locate a 'Cadillac, Cadillac, Cadillac Style' ad. "
"lemko","October 2006"," Cadillac ad could've been worse. They could've included a Cimmaron, a V-8-6-4, and a Diesel! Odd they used the Allante as the only good one was the last 1993 model. A 1992-7 or 1998-9 Seville STS would've been a better choice for the 1990s. The Cadillac cars I'd have used for that ad would've been:1933 V-16 Phaeton1941 Sixty-Special1949 Coupe DeVille1953 Eldorado1956 Series 62 hardtop or convertible1959 Eldorado1963 Sedan DeVille1967 Eldorado1971 Eldorado1976 Seville1979 Coupe DeVille1989 Brougham1992 Seville STS1996 Fleetwood Brougham2002 Seville STS2007 XLR-V "
"fintail","October 2006"," I can go with that...but maybe a CTS or something instead of a 2002 STS, as to the average non-car person, I suspect a 92 STS and an 02 STS are pretty identical.Some of them, like the 49 and the 76 Seville are very deserving. "
"ateixeira","November 2006"," Agree 100% about the Excel very nearly ruining Hyundai.For a while it was the best selling import model, but I guess it caught up to them. Took Hyundai nearly 2 decades to earn people's trust again, they're doing better now.-juice "
"stickguy","November 2006"," For BMW X3. Women in supermarket lot pushes cart up to generic bix boxy SUV (which I thought was a Jeep Commander). She puts bags in the back, including one perched on top. Slams the hatch, and all the body panels proceed to fall off, revealing a PU truck underneath.Funniest piece is when the bag on top, now no longer supported by the window, falls to the ground.Tag line is something about knowing what is inside your SUV, and for a change, it was an ad that was actually effective. "
"loncray","November 2006"," I just saw that one last night - thought it was one of the best car ads I've seen in awhile. "
"ateixeira","November 2006"," Sounds funny, now I can't wait to see it.-juice "
"anythngbutgm","November 2006"," There is one similar to that with a mock up Caddy Escalade and a guy driving along has to slam on the brakes and the shell of the Escalade slides off revealing a pickup truck underneath. I think that one was for the X5. "
"british_rover","November 2006"," Thats funny and true.Now if the other commercial really was the Commander then that is not very true. The Commander is based off the platform of the Grand Cherokee and that is a purpose built SUV platform just like the X5 and X3 are. "
"carlisimo","November 2006"," Datsun's ""black gold"" ad - the epitome of manliness "
"andre1969","November 2006"," one thing to keep in mind is that in 1984, the EPA rated cars differently. I think they just published their raw, unadjusted test numbers, which were much more optimistic than what most people were really getting. For 1985 they adjusted them down to a more realistic number. That year, it was EPA rated at 25/34 with the 5-speed manual and 25/29 with the automatic, which was a 3-speed with no OD. There was a Diesel 5-speed that was rated at 36/44.My stepdad bought a 1984 Tempo brand new. I remember driving it once. I hated it with a passion. It was slow, and for being a small car it just didn't feel very nimble. At the time my regular car was a 1980 Malibu coupe with a V-6, hardly a musclecar, but it felt like a rocket compared to that Tempo! Actually felt more responsive too, when it came to handling, cornering, and such.As for popularity, the Tempo was a pretty strong seller its first few years out. In 1985 it was one of the top ten selling car nameplates in America. It fell off fast though, especially once the Japanese competition started getting larger. The Corsica/Beretta, which were wildly popular for their first few years, probably stole a lot of Tempo sales, as did Chrysler's increasingly wide array of K-car permutations.It seems like whenever they came out with that restyle, which I think was in 1988, the car was pretty much relegated to rental fleets and bargain-basement buyers. I had a friend from middle school whose Dad actually bought two of the things! He was well-off financially but tended to really cheap out when it came to cars. They lived in what was once the nicest neighborhood around at the time, but in 1983-84 were driving a 1972 Satellite wagon and a 1971 or so Comet coupe. Last time I saw his Dad around 1990 or so, they had ""upgraded"" to ~1988 Tempos.I hated my stepdad's Tempo with a passion, but it actually did make it to about 160,000 miles on its original driveline, when they traded it for a 1991 Stanza. It had other problems I'm sure, but the driveline was actually pretty solid. Ford had two different 2.3 4-cylinders back then. They had an OHC unit sourced from Brazil that was used in cars like the Pinto, Mustang, and Fairmont, and turbo'ed for cars like the T-bird, but for some reason in the Tempo they just took an old Falcon pushrod 6 and chopped two cylinders off! "
"jipster","November 2006"," Can't really understand the direction tire commercials have taken lately. It use to be about safety, mileage , and performance... actual video of ""real life"" tires would be shown. Now you have a bunch of scantily clad young women and men dancing cheek to cheek in the rain. I guess the next thing we will see, is some commercial where the Michelin Man is walking down a beach wearing a thong and holding hands with a Hooters girl. Who knows. "
"fintail","November 2006"," LOL that's hilarious, indeed like an SNL commercial parody. Wow, what an ugly time.Shamefully, I will admit I kind of like those primitive LED warning lights though. "
"fintail","November 2006"," I remember the 2.3 in the one we had was labeled ""HSC"", although I don't recall what it meant.It really was a non-performing car. I am pretty sure my fintail could easily dust it in almost any performance measure, and get almost the same mileage to boot. But for those dark days of domestics...it wasn't the worst thing I guess. "
"andre1969","November 2006"," but I want to say that ""HSC"" meant ""High Swirl Combustion?"" or maybe it was ""Carburetion""? "
"fintail","November 2006"," That rings a bell, something about ""swirl"". The car was FI, so I hope it wasn't 'carburetion'. "
"ateixeira","November 2006"," Black Gold was awful. The car had become a caricature of itself by then, bloated and overpriced.That must've appealed to the gold chain set, I guess.-juice "
"andre1969","November 2006"," that '88 Regal ad brings back some bad flashbacks! And now that danged jingle is going to be stuck in my mind for awhile. Must...get it....out! :surprise: Maybe I can get it out by singing something else.""Good morning America, how are you?You may not know me, but you know my name...I'm the car they call Cutlass Ciera...And I know the roads from Oregon to Maine"".Wait, that's not helping. :P "
"lemko","November 2006"," I wonder if they have the Buick Park Avenue commercial from the same time? Probably used the same theme. "
"fintail","November 2006"," I remember that Ciera ad too!Back in the day when that thing was in the top 10 of sales. "
"lemko","November 2006"," http://www.youtube.com/watch?v=-mv4dnBkrYUhttp://www.youtube.com/watch?v=t3OVyjhwSzkhttp://www.youtube.com/watch?v=etZrYYTOlMQ&mode=related&search=http://www.youtube.com/watch?v=wjErtQro5NQ&mode=related&search=http://www.youtube.com/watch?v=VGU__unveig&mode=related&search= "
"ateixeira","November 2006"," Those are so bad they're painful to even watch. You should have warned me. -juice "
"rockylee","November 2006"," LOL, I gotta agree with you pal. Rocky "
"i_luv_toyota","November 2006"," ""Look ma, I don't need hands to parallel park!""I get the point that the car can park itself, but I don't need to see it every commercial break during a football game! "
"ateixeira","November 2006"," Annoying, yet effective. Everyone is talking about it. My wife hates cars yet she talks about it.-juice "
"kyfdx","November 2006"," Well...that's just it.. It is an option for people that hate cars... :surprise: "
"british_rover","November 2006"," Fits lexus to a tee.Just washing machines on wheels. "
"ateixeira","November 2006"," After attending the Taste of Lexus, I said this to my wife:You know, as successful as Lexus is, and as compelling as many of their offerings are, I would not want to own a single car in their lineup. The IS350 comes close, but no manual transmission rules it out.Incredible for a division with so much success and innovation.-juice "
"fintail","November 2006"," Indeed. No soul. More cars for people who don't like cars. I suspect there will be many fender benders will come from that parking aid. People will hit the gas or grab the wheel or do something stupid. "
"ateixeira","November 2006"," Can't be worse than many people who just can't parallel park by themselves.-juice "
"bigdveedubgirl","November 2006"," First of all, IF you are driving a LS430, would you be going anywhere that requires you to paraell park, that does not have an option for valet??? Things that make you go hmmmmmmm..... "
"bumpy","November 2006"," Sure, there are plenty of places without good lot parking. Of course, new cars often have such atrocious rear visibility that you need rear cameras and parallel parking assist. "
"ateixeira","November 2006"," If you're in an urban environment, often the answer is yes.I had to parallel park in my garage yesterday, and also went to the Brazilian Embassy and had to parallel park once again.No valet parking in either. Of course it's a cinch in a Miata with the top down. :shades: -juice "
"odie6l","November 2006"," if you look closely in the add, it looks like it has the rear back-up sensors along the front bumpers too. I brought this commercial up in the Gadget thread, because I feel this is just another way to jack up the prices of the cars. I'm still waiting for a car commercial that features ""Check out our NEW Turn Signals, they have been around for a long time, we just wanted to let you know we have them so you can't use them.""OdieOdie's Carspace "
"explorerx4","November 2006"," pretty soon mercedes is going have a feature that when it detects lexus sonar invading it's space, will make the parking space seem too small for it to fit. actually, that does make me wonder how the 'lex figures out if it WILL fit? :confuse: "
"ateixeira","November 2006"," That would be hilarious. Send mixed signals so no Lexus could park in front of or behind a Benz. Remember - Mercedes had their own issues with the radar cruise control, two Benzes crashed right in front of hundreds of reporters in a failed demo attempt. They blamed some metal in the ground, IIRC. As if bridges and road seams don't have metal parts.-juice "
"lemko","November 2006"," No, better yet, Benzes should have a chaff dispenser to confuse Lexus' parking radar so it ends up smashing itself against the cars in front and back of it! I finally saw the Lexus 8-speed transmission commercial. They should've shown a bunch of guys surrounding the strip wearing shirts with patches on them reading ""AAMCO,"" ""Cottman,"" ""Altrex,"" etc. singing ""Hallelujah!"" as Handel's ""Messiah"" plays in the background. "
"john_324","November 2006"," Though I'm not really a fan of the Honda Civic personally, the new ""Tron"" ad for the Si is great...it'll strike a chord with every Gen X-er for sure.  "
"gregger1","November 2006"," Hey everybody,not sure if I'm even in the right spot, but it sounds like you guys have the low down on car commercials, so I have a question for you:Does anybody remember the commercial where the car is driving around the city, and every other car is mimicking it's actions? (i.e. the car backs up, so all the other cars on the road back up, everybody walking on the sidewalk begins to walk backwards, etc)I don't think it was more than a few years ago. Any help would be appreciated.-Thanks "
